ProductId,BestSummary,avg_score
B0054YGWLI,Super tasty treat,4.666666666666667
B00550JKLU,New Flavors Review,3.4166666666666665
B00551COSU,Excellent avocado oil,4.533333333333333
B005580CAK,SUBERB!,4.866666666666666
B005585CUK,So Yummy,4.285714285714286
B0055ZB0KO,over 90% germination rate,5.0
B0056AL6G6,I can't believe this is healthy food!,4.947368421052632
B0056GL04S,"Beware of quantity, Amazon is wrong.",4.769230769230769
B00570T1W6,Gluten free,4.142857142857143
B0057ISDW2,Fantastic.,3.566666666666667
B0057JF92S,ADDICTIVE!!!!,4.214285714285714
B0057K2Z7Y,Flavorlicious!,4.538461538461538
B0058AMY10,Love at first bite!  Tongue-puckering tang and crunch!,4.018348623853211
B0058AMY5G,Love at first bite!  Tongue-puckering tang and crunch!,4.013824884792626
B0058AMY74,Love at first bite!  Tongue-puckering tang and crunch!,4.013824884792626
B0058AMYTC,Love at first bite!  Tongue-puckering tang and crunch!,4.013824884792626
B0058D4RGC,works good,4.65625
B0058DA0H2,"Absolutely LOVE these!  Handy, healthy, fantastic flavor!",4.9
B0058HAQKY,Eureka!,3.9444444444444446
B0058OZ198,EASY and tastes great without the mess,5.0
B0059SE95A,Literally Just What I Asked For,4.051282051282051
B0059YB39O,Too Salty,3.3902439024390243
B0059YB880,Best Turkey Jerky that I've tried,4.125
B005A1KZC2,Rip Off,2.5
B005A1KZEA,Great last minute gift idea,3.727272727272727
B005A1L0QC,"Delicious, but pricey",3.0
B005A1LG7K,Awesome!,4.875
B005A1LGIY,Fun new apple martini flavor!,3.9731182795698925
B005A1LGY8,Love them!,4.8
B005A1LH0Q,Perfect Snack,4.538461538461538
B005A1LINC,My Favorite In The Mocktail Line,3.9152542372881354
B005A1LJ04,"Refreshing, and very similar to Jose Cuervo Margarita mix!",3.3524590163934427
B005A8SDCO,Great Seasonjng!!,4.818181818181818
B005AKJD6C,Fantastic.,3.566666666666667
B005AP4E48,My dogs LOVE these!!,4.142857142857143
B005BFJGJU,Fantastic.,3.566666666666667
B005BGE5PE,First review,5.0
B005BHDJUA,Cracker? Cookie? Either Way -- Delicious.,3.979591836734694
B005BHIESC,They Can Do Better,2.4390243902439024
B005BPVA08,Not like anything I've ever had before,3.7666666666666666
B005BPVA0S,"Tasty, But Really Hard",4.363636363636363
B005BPVA3A,Tasty and very chunky granola,4.1
B005BPVB84,"Chewy yet dry, high carb and fat",3.2941176470588234
B005BPVB9S,Interesting flavor.,3.9696969696969697
B005BPVCVU,"Tastes like health food, but not actually health food.",3.2916666666666665
B005BPVE3G,"Healthy, great taste, filling...and suitible for building a brick house.",3.2
B005BPVE5Y,Tastes like cardboard,3.1724137931034484
B005BPVE90,Mediocre taste with a gritty texture.,3.870967741935484
B005BPVHQA,Made in China,3.5714285714285716
B005BRHVD6,Good variety,4.665178571428571
B005BSPOHU,Does NOT Work w/Senseo,2.7142857142857144
B005BSYQI8,Very Good Seeds,4.25
B005BV0D4Q,Love this Product,4.466666666666667
B005BYP7RG,Worth it.,4.653846153846154
B005BYZHJ4,Mattie Loves Them,4.5
B005C3IVN8,Delicious,4.842105263157895
B005CD2T4U,Best Nuts on the market!,4.363636363636363
B005CGUTGC,"and in not-so-blind taste testing, our consumer picked....",4.482758620689655
B005CGUTIA,"and in not-so-blind taste testing, our consumer picked....",4.482758620689655
B005CGUUJS,"and in not-so-blind taste testing, our consumer picked....",4.482758620689655
B005CIMZAS,"Too Much Sugar, 83% By Weight!",4.352941176470588
B005CP1WZ0,Great product.,3.8666666666666667
B005CT8R90,Try this before you say you just don't like olive oil,4.2727272727272725
B005CUU23S,1 out of 2 dogs liked it!,3.5060240963855422
B005CUU25G,1 out of 2 dogs liked it!,3.5060240963855422
B005D8VOFO,CALORIES????,4.131147540983607
B005DDCKHK,Great tasting for a health food bar...,3.6630434782608696
B005DDCKJ8,Great tasting for a health food bar...,3.6630434782608696
B005DFL4PM,One word:  SMOOTHIES!,4.455696202531645
B005DGIAMQ,Literally Just What I Asked For,4.051282051282051
B005DGIAUI,Literally Just What I Asked For,4.051282051282051
B005DKIZ9U,Delicious Breakfast Bar!,4.0
B005DKJ20Q,gluten free fruit loops :)  yummmmy,4.090909090909091
B005DL797S,Sliced Hard Chicken Hot Dogs for Cats!,4.352941176470588
B005DM1Z3Q,Delicious new limited flavors,3.230769230769231
B005DM3N2M,"Crystal Light on the Go-44ct-Plastic Tub, Variety Pack",4.333333333333333
B005DQDZIK,Valentine Gift,4.181818181818182
B005DQGIA2,FINALLY,4.6923076923076925
B005DQGKIW,Just like she remembered . . .,4.5
B005DVUU56,Exact Same Flavor as the Select Harvest Campbells Brand,3.0
B005DVVB9K,"Chocolate, Chocolate, and More.",3.6666666666666665
B005E230UG,irradiated almonds,4.521739130434782
B005EF0HRM,Amateurish Repackaging And Apparent Recycling: Slightly Distasteful And Not Gift Quality,3.0
B005EF0HTK,NOT FUNNY!!!!/ UPDATE:  SECOND GIFT BASKET I RECEIVED,3.6
B005EF0I0I,I'm pretty sure this was created as a joke,3.6
B005EGW9L8,love them,4.4
B005EL6VOY,Tasty and healthy!!,5.0
B005EMISSA,It has electrolytes!,4.5
B005ER15K8,"Too much filler material, but chocolate chip the best flavor",4.076923076923077
B005ER1JE0,Great taste but some unfortunate ingredients,4.3076923076923075
B005EV2EJA,Exotic Sounding,4.68
B005F0JM7W,Nice ...BUT,4.866666666666666
B005F3IAPE,Works great! But how does it compare to Solofill?.... Read on,4.9
B005F97I2E,One of Zoe's two top favorite treats,4.125
B005FC6T08,Amazing Product!,4.352941176470588
B005FFHLUM,"caught in alaska, processed in china :(",4.090909090909091
B005FG6NY6,Great Product!!!!!,4.333333333333333
B005FGKODM,Fabulous!,4.708333333333333
B005FKRTO0,Works great! But how does it compare to Solofill?.... Read on,4.9
B005FL8P38,My FAVORITE Low-Carb Cereal,4.2
B005FQAJWS,Best Turkey Jerky that I've tried,4.125
B005FQASGU,Best Turkey Jerky that I've tried,4.125
B005FQH3B8,Love the product - question the price,3.5294117647058822
B005FTVWYE,Tight! Tight! Tight!,4.2
B005FU4XAS,READ FINE PRINT !,4.454545454545454
B005FYRA0E,Five Star Taste,4.923076923076923
B005G0F8RY,Warning - Contains an Artificial Food Coloring that can cause health issues,4.181818181818182
B005G2FC50,not what you think,3.5526315789473686
B005GAORJE,It's hard to ruin chocolate...,4.0
B005GBIXZM,1 out of 2 dogs liked it!,3.5060240963855422
B005GEYS94,Adds flavor to boring water,4.571428571428571
B005GIF5UQ,The name does them no justice. The cat loves these things!,4.7153284671532845
B005GIF5VU,The name does them no justice. The cat loves these things!,4.7153284671532845
B005GIF5WY,The name does them no justice. The cat loves these things!,4.7153284671532845
B005GNXIYQ,"AWESOME, even if you don't like flavored coffee!",4.636363636363637
B005GRAT4O,"Good product, BPA fears no longer an issue",3.3333333333333335
B005GRCWDU,Excellent Blend,4.40625
B005GTTFW4,"Good product, BPA fears no longer an issue",3.3333333333333335
B005GTWCTM,Excellent Blend,4.40625
B005GWT3Q4,"Good product, BPA fears no longer an issue",3.3333333333333335
B005GWWGOU,I love this tea!,4.038461538461538
B005GX00BK,Excellent Blend,4.40625
B005GX8MMO,Excellent Blend,4.40625
B005GXHKSG,Excellent Blend,4.40625
B005GYJUHE,Truly Sugar Free = NO maltodextrin! Yummy in Pumpkin Spice Tea,4.076923076923077
B005GYJUK6,Peach Iced Tea!,4.8
B005GYULZY,1 out of 2 dogs liked it!,3.5060240963855422
B005H3BYHI,not even close to coconut water!,4.3
B005H6FF3Y,Sampler?,3.6666666666666665
B005HB4HGU,Product changed....,4.780487804878049
B005HB4HH4,Product changed....,4.780487804878049
B005HB4HHO,Product changed....,4.780487804878049
B005HB523W,upgrade from cassia cinnamon,4.4
B005HF3XJ8,Quest for Great Coconut Water,4.5
B005HG9ERW,This water is making a difference for me,3.909560723514212
B005HG9ESG,This water is making a difference for me,3.909560723514212
B005HG9ET0,This water is making a difference for me,3.909560723514212
B005HGAUZC,A great collection of regular coffee,3.9315068493150687
B005HGAUZM,Splendid Variety Box,3.1515151515151514
B005HGAV0G,"unloading old, outdated coffee",3.0
B005HGAV0Q,Decafe sampler,4.186440677966102
B005HGAV88,Would have preferred more variety,3.1666666666666665
B005HGAV8I,"Poor selection, terrible customer service",3.7651821862348176
B005HGAV92,not what i was expecting,3.3529411764705883
B005HGAVC4,"Variety, with 25% Cocoas and 75% Chocolate Coffees",3.769230769230769
B005HGAVDI,GRAB BAG - NOT a SAMPLER!!!,3.6103896103896105
B005HGAVGK,Very unsatisfied!,2.2666666666666666
B005HGIVTY,I am hooked too!!!!!,3.1
B005HGOIQ4,Great alternative to cane sugar.,4.395348837209302
B005HGOIQY,Delicious addition to my baker's pantry,4.916666666666667
B005HI556E,Super Yummy!!,4.666666666666667
B005HI557S,Super Yummy!!,4.666666666666667
B005HI55CS,Super Yummy!!,4.666666666666667
B005HJH5K2,Super Yummy!!,4.666666666666667
B005HO0A18,Great product...lousey bottle design,4.333333333333333
B005HO0ARM,Great product...lousey bottle design,4.333333333333333
B005HPOOEG,Delicious and at a great price,4.9
B005HUVI0E,Truly delicious coffee!,4.355072463768116
B005HUVI0Y,"This is hands-down, my favorite coffee on my Keurig coffee maker.",4.3515625
B005HUVI40,Great Bold Smooth Kup of Coffee,3.9917355371900825
B005HUVJ0I,Possibly my Favorite K-Cup,4.420289855072464
B005HXGHO8,Easy to cook and digest,4.230769230769231
B005IDVLTS,Liked it!,4.4
B005IPJTZE,Stick to the packets!,3.1315789473684212
B005IR6BWQ,Great but not worth the money.,4.714285714285714
B005IS7PDO,Good Popcorn - WAY too expensive here on Amazon,4.7
B005IW4WFY,"Light, flavorful, healthy and satisfying",4.15593220338983
B005IYFRUQ,The best option yet for our Keurig Brewers!,4.8
B005IZHXGG,Spreadable Biscoff Cookies!,4.625
B005JRMUJS,Glycemic Response,4.3
B005JSTDCE,Glad Amazon has this,4.7368421052631575
B005JXHHBS,NOT BAD - JUST TOO COSTLY,4.166666666666667
B005JXHLBY,A party in your mouth,4.6
B005K0L2U2,Money saver!!,4.5
B005K0MFSA,My new favorite Protein Powder,4.357142857142857
B005K4Q1RW,Tastes Great - 10 Calorie Treat,3.143426294820717
B005K4Q1T0,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,3.9598765432098766
B005K4Q1VI,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,3.9598765432098766
B005K4Q1W2,Tastes Great - 10 Calorie Treat,3.143426294820717
B005K4Q1YA,Gas station coffee dispenser garbage,3.819188191881919
B005K4Q34S,Gas station coffee dispenser garbage,3.819188191881919
B005K4Q37A,Gas station coffee dispenser garbage,3.819188191881919
B005K4Q4KG,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,3.9598765432098766
B005K4Q4LK,Gas station coffee dispenser garbage,3.819188191881919
B005K4Q68Q,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,3.9598765432098766
B005LMCD8E,another amazing noodley experience,3.966666666666667
B005LMLXN0,No bitterness great flavor and it does work,5.0
B005LMLZF6,No bitterness great flavor and it does work,5.0
B005LNA5VK,Wonderful benefits of Hemp Oil,4.513888888888889
B005LUWRV4,Tastes Great!,4.0
B005LXGGH2,Decent taste - 5 servings per box,3.736111111111111
B005M16UHY,Sliced Hard Chicken Hot Dogs for Cats!,4.352941176470588
B005M5P256,Tasty,3.9166666666666665
B005MER0RA,Awesome Quality,4.616438356164384
B005MGDP86,Awesome Quality,4.616438356164384
B005MGDP90,Awesome Quality,4.616438356164384
B005MGDPAE,Awesome Quality,4.616438356164384
B005MHRMB6,8 month old loves it,4.416666666666667
B005MIWPGC,Basic reliable vanilla extract,4.5
B005MRUWLI,Do Not Buy - Doesn't Work,3.4
B005MSH01C,"I like it, but flavor may be polarizing",3.9047619047619047
B005MSH1XY,Root beer? It could use some reformulation.,3.5
B005MU5M06,Great design,4.769230769230769
B005MWAM72,Quaker has taken themselves out of the instant oats market,3.692982456140351
B005MWDVNY,"really tasty, nicely crunchy, NO GLUTEN, low in sugar, high fiber with protein...and 180 calories!",4.153846153846154
B005NGEP98,Unbelievable!,4.615384615384615
B005NPE9FO,Just like remember !,4.769230769230769
B005NPE9RM,Just like remember !,4.769230769230769
B005NPEAUS,Just like remember !,4.769230769230769
B005NVU5BK,"Excellent, sophisticated milk chocolate",4.541666666666667
B005NVU64Q,"Really good, especially for baking",4.515151515151516
B005NYXE1K,Not Satisfied!,4.035087719298246
B005NYXE1U,Candy Is Old In More Ways Then One,4.078947368421052
B005NYXE24,major disappointment,2.8620689655172415
B005NYXE8S,Good Price For Popular Gift,3.953488372093023
B005O072PC,Yummy,4.107142857142857
B005O8BJU8,19.,4.583333333333333
B005O8BJVW,19.,4.583333333333333
B005O8BJW6,19.,4.583333333333333
B005OB3E30,"Well, get ready for hungry kitties!",4.5
B005OCU80Q,"THE smoothest coffee I've ever had, seriously...",4.615384615384615
B005OCXRRW,Good kitty food,4.285714285714286
B005OTU3HC,Addicted!!,4.517241379310345
B005OTXEVE,Price to high,4.7272727272727275
B005OU6UGY,My dogs absolutely love them,4.230769230769231
B005OVPK9G,Great finger food!!,4.314285714285714
B005OVPKCI,An Enjoyable Treat and Delightfully Crunchy Breakfast Cereal. Enjoy!,3.90625
B005P0KRKS,The Cure,4.4
B005P0NA7U,Great Product,4.202702702702703
B005P0NLJ2,Lucky me!,4.445255474452555
B005P0XTD0,Nothing I tasted can compare...,3.8333333333333335
B005P6TCGW,"Engineered for Runners, Cyclists and Athletes of all types...",4.119760479041916
B005PANYEY,"Engineered for Runners, Cyclists and Athletes of all types...",4.119760479041916
B005PIJQC0,"Engineered for Runners, Cyclists and Athletes of all types...",4.119760479041916
B005PLC674,"A solid entry to the GoPicnic lineup: vegan, gluten-free, and nut-free",4.076923076923077
B005PXZ6JM,Environmentally friendly and high quality option,4.4113924050632916
B005Q8IXXM,reGen-er-ate!,3.6333333333333333
B005QOLSJ2,Money saver!!,4.5
B005QRPGQU,really really expensive,4.203703703703703
B005QRPGVA,really really expensive,4.318181818181818
B005QRPGYW,really really expensive,4.203703703703703
B005QRPH3M,really really expensive,4.203703703703703
B005QRPH78,Low Calorie Large beats Dentastix,4.440677966101695
B005QRPHPU,Low Calorie Large beats Dentastix,4.440677966101695
B005QRPHSW,Low Calorie Large beats Dentastix,4.440677966101695
B005QZ6SKA,GMO-free and crunchy!!,4.416666666666667
B005QZ6SL4,Finally on Amazon!,4.5
B005QZ6SM8,"healthy mix of veggies, if you like bell peppers",4.2
B005R0ZFW6,Making my own kefir!,4.636363636363637
B005RGZO2G,Product changed....,4.780487804878049
B005RGZPUW,SOMETHING DIFFERENT - TRY IT,4.5625
B005RTRWX2,don't buy,3.7
B005SAL8EO,ok but not great,3.6
B005SED1TU,SOMETHING DIFFERENT - TRY IT,4.5625
B005SPH780,Give your friends a healthy nudge.,3.8333333333333335
B005SPQENY,Weird tasting sugar water,3.484042553191489
B005SSM64W,"Very tastey product, no wheat or potatoes.Passes wife test",4.5
B005SSM6TC,"Very tastey product, no wheat or potatoes.Passes wife test",4.5
B005T64YYS,A great value.,4.1
B005TBURAI,"Like crack, but runny and brown.",4.660714285714286
B005TRIV1Y,MADE IN THE USA! My dog loves these!,4.181818181818182
B005U1FYV4,Some pieces messed up,4.0
B005UO5ZC4,"Good idea, but fall short",4.09375
B005UP1M4I,neat and cheap alterantive to Nespresso capsules,2.5
B005UZ9RBI,"Very tastey product, no wheat or potatoes.Passes wife test",4.5
B005V375TU,Not Challenging -- Too Easy for Most Dogs,3.5454545454545454
B005V9UG18,Best Tasting and Healthiest Ready to Drink Meal Replacement Shake,4.5136186770428015
B005VBBRW8,Don't let Snooki deter you from trying this!!,4.583333333333333
B005VBBSVI,Amazing little biscuts!,4.739130434782608
B005VEWKB2,Good treat!,4.833333333333333
B005VOOJL6,Love this stuff!!,3.8846153846153846
B005VOOKS8,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOL00,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOLXM,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOM2W,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOM4A,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOM5E,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOONGM,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOONI0,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOONKI,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOONLW,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOONM6,"Smells good, but tastes like coffee-flavored water",3.8472222222222223
B005VOOOM0,Yum!,3.5555555555555554
B005VOOQHS,Drink the Kool Aid!,4.134146341463414
B005VOOQLO,Not too bad,3.35
B005VUILWI,"Good taste, questionable ingredient...",3.9782608695652173
B005W0O5JK,Use these all the time,4.0
B005X5GBEG,Just a form of soda pop!,4.555555555555555
B005XB3U26,My new favorite but cheaper at the grocery store,4.304347826086956
B005XB4UP2,Overpriced,3.125
B005XB5K0G,Smooth as silk,3.875
B005XB5WEU,Pike Place Roast Rocks..,4.0
B005XB67F8,"Wow, now THIS is coffee",4.4375
B005XH6SD8,Really Great!,4.5
B005XPKYUI,Works,4.670588235294118
B005Y10X9S,Change is not so good this time,3.4375
B005Y10XZ2,Best South Beach Bar,3.6923076923076925
B005Y110NQ,"Completely new recipe, and not in a good way",3.466666666666667
B005Y111BW,"Tastes Good, Curbs Cravings",4.230769230769231
B005Y1A8FW,Great Item,4.2727272727272725
B005YYFHCS,Amazing alternative to the chemical filled pop,3.3529411764705883
B005Z4S2KG,Loving this product,4.647058823529412
B005ZBZLPI,OK but suffers from lack of K-Cup form factor,4.0
B005ZBZLSU,Not your usual looking k-cups,4.3478260869565215
B005ZBZLT4,Great morning wakeup cup of coffee,4.363636363636363
B005ZBZM52,Great cup of coffee,4.143540669856459
B005ZC3V5E,Very good but not perfect,4.8125
B005ZHGRH8,"Good product, BPA fears no longer an issue",3.3333333333333335
B005ZZLKU4,So good!,2.8947368421052633
B00603ZFV0,All Natural??,4.090909090909091
B00609PJEC,"According to my dogs, YUMMMMM",4.631578947368421
B0060HVNNA,"Class A ""T&uuml;rk Kahvesi""",4.666666666666667
B0060HW38O,"Class A ""T&uuml;rk Kahvesi""",4.666666666666667
B0060JMVM0,Use Zoe for baking,4.261904761904762
B0060JNAE8,Olive oil sent was made in the year 2000.,4.185567010309279
B0060KOF78,"13 flavors, nice sampler, long use by dates, great for K-cup starter",4.5
B0060KOGI6,"13 flavors, nice sampler, long use by dates, great for K-cup starter",3.933333333333333
B0060KOGLI,Variety??? :(,4.142857142857143
B0061IUIDY,Strong on cloves,4.079861111111111
B0061IUKDM,Green tea with an unexpectedly delightful taste twist,4.224489795918367
B0061IULW2,Pure Peppermint - Delicious with Honey,4.568421052631579
B0061JW7I2,"outstanding flavor, no MSG added, slightly lower sodium",4.1
B0061PPLYI,Excellent Product,4.421568627450981
B0061UQ2K0,My new favorite but cheaper at the grocery store,4.304347826086956
B0061UQ4ZI,Pike Place Roast Rocks..,4.0
B0061UQ6ME,Smooth as silk,3.875
B0061UQ8Y0,Overpriced,3.125
B0061UQBSS,"Wow, now THIS is coffee",4.4375
B00622CYTK,BPA in lids!!!,4.288461538461538
B00622CYVI,BPA no longer an issue,3.943396226415094
B00622CYVS,"Very sweet, not terribly healthful.",3.6666666666666665
B00622CYW2,The Babies Say Yum Yum...,4.458333333333333
B0062A87HA,Is this manufacturer using Amazon to close out damaged cans?,4.031496062992126
B0062MZU3W,Not my cup of tea,4.777777777777778
B0062RL1ZS,Eggs DO NOT Stay together,2.3
B00634YDEQ,Overpriced,4.296875
B006392M7Q,Super Yummy!!,4.666666666666667
B006392MMG,Super Yummy!!,4.666666666666667
B00653KJ5M,AMAZING!,3.5
B0065EQYLE,Stevia Extract,4.236111111111111
B0065G59F4,Works great! But how does it compare to Solofill?.... Read on,4.9
B0066FET1Y,Best coffee replacement,4.333333333333333
B0067E2LU0,delicous,4.666666666666667
B0068RFY4Q,Just what I expected,4.8
B0069AFIN4,Pike Place Roast Rocks..,4.0
B0069GOKGE,Works great! But how does it compare to Solofill?.... Read on,4.9
B0069N42P6,Delicious and at a great price,4.9
B0069N437S,Delicious and at a great price,4.9
B006A4R3BO,Delicious and at a great price,4.9
B006A4R60C,Delicious and at a great price,4.9
B006A4R6OS,Delicious and at a great price,4.9
B006AA5JKA,Expired expiration date,4.571428571428571
B006ABD1SG,Just like remember !,4.769230769230769
B006ABD2JO,Just like remember !,4.769230769230769
B006ABD3DY,Just like remember !,4.769230769230769
B006ACQY3E,Product changed....,4.780487804878049
B006ACQY66,Product changed....,4.780487804878049
B006ACQY8Y,Product changed....,4.780487804878049
B006ACQYB6,Product changed....,4.780487804878049
B006ACQYXY,Awesome Quality,4.616438356164384
B006AH9E2M,SOMETHING DIFFERENT - TRY IT,4.5625
B006BU77F4,Quality For a Great Price!!!,4.333333333333333
B006BXUVPY,Good flavor in this tasty treat,3.9574468085106385
B006BXUY2Y,"Yummy, tempting dark chocolate chunks",3.791208791208791
B006BXUYN8,Good Taste with Hints of Coffee vs. Peanut Butter,3.75531914893617
B006BXUZVO,Delicious!,4.224719101123595
B006BXV130,BLECH!,3.528
B006BXV14E,Have you had your 47 biscuits today?,4.011111111111111
B006BXV176,eh,3.1538461538461537
B006BXV1H6,Delicious!!!,3.6587301587301586
B006CFW3CA,Great idea,4.363636363636363
B006CMVE7S,May have saved my life,4.4
B006DHJW2Q,Real Customer Service,4.411764705882353
B006DQZ04Q,"ok, they've grown on me...",2.6944444444444446
B006DQZ064,not as good as Nespresso's darker capsules,2.5789473684210527
B006EPELQY,I'm Glad Somebody Thought of This,4.363636363636363
B006F2NYI2,Awesome Sauce,4.461538461538462
B006FC4256,Dangerously delicious and potentially live saving,4.882352941176471
B006FKMB1K,"Ok, I guess....",4.642857142857143
B006FUL3XC,Unique and wonderful,4.333333333333333
B006FUL4AE,delicious,4.818181818181818
B006G1C6K4,"Wow, now THIS is coffee",4.4375
B006G67A1Y,Apparently the supplier read the reviews about packaging,4.166666666666667
B006G7WBYY,Great coffee,4.1
B006G7WC0W,Great coffee,4.1
B006G7WC1G,Great coffee,4.1
B006G7WCTI,Great coffee,4.1
B006G7WCX4,Great coffee,4.1
B006G7WCZ2,Great coffee,4.1
B006G7WDVU,Great coffee,4.1
B006G7XV7A,Too Salty,3.3902439024390243
B006GA666U,"This is good, but it's far from the best.",4.205980066445183
B006GCMI5Q,Great fit in my vegan lifestyle,4.3
B006GCMIE2,Great fit in my vegan lifestyle,4.3
B006GU1LKQ,Just like remember !,4.769230769230769
B006H32VYC,"Good, but not great",4.029126213592233
B006H33NL2,Depends on the Dog,3.8125
B006H34CUS,Definitely will come back for more!,4.405970149253731
B006H9QX6S,Cocofabulous,4.375
B006HYJM66,Awesome product - learn to use them and you will be in love!,3.2
B006HYLW32,"Not exactly like traditional potato chips, but a great substitute",4.310283687943262
B006ILRBWU,Fantastic.,3.566666666666667
B006J4MAIQ,"Yummy! But ""not for breakfast anymore""",4.4817073170731705
B006J4MAUE,"Yummy! But ""not for breakfast anymore""",4.4817073170731705
B006JG8ALK,Great Price,4.181818181818182
B006K02VJC,"If you Love ""Mounds Bars"" Try these!",3.6
B006KI44I0,Best Buy,4.333333333333333
B006KK4GUO,"Good stuff, but why does this cost so much???",4.7
B006L71NXO,Real Customer Service,4.411764705882353
B006LO05P4,Horrible,3.5714285714285716
B006LP53QY,Good quality product,4.6
B006MONQMC,Tastes great and a good price,3.380855397148676
B006N08SPA,Great Tasting Tea,4.1976744186046515
B006N3HWGS,Hands Down Favorite Tea!  Good Blend. Good Flavor. Aromatic. Smooth. Great with Milk.,4.0
B006N3HX6C,This is by far the best Earl Grey in K-Cups and at the right price!,4.071428571428571
B006N3HXIK,My Favorite K-Cup Tea Blend,4.411764705882353
B006N3HY48,Yum!,4.583333333333333
B006N3HYDE,Mint tea for two,4.458333333333333
B006N3HYNO,Overpriced?,4.571428571428571
B006N3HYYS,Nice strong cup 'o joe,4.314465408805032
B006N3HZ6K,"Our favorite extra-bold K-cup--dark, rich, full-bodied",4.258205689277899
B006N3HZD8,Very Nice Medium Roast Flavor,4.3
B006N3HZL0,Very Nice Medium Roast Flavor,4.3
B006N3I0DM,"This is good, but it's far from the best.",4.205980066445183
B006N3I0N2,Great Decaf K-Cup,4.119496855345912
B006N3I1HM,Great value and taste,4.188976377952756
B006N3I1QI,Says Mudslide but doesn't taste like it,3.526315789473684
B006N3I1ZO,Best Kona Blend!!!,4.3076923076923075
B006N3I29E,"Not too weak, not too strong, it's juuuuuust right",4.245689655172414
B006N3I2JE,Not What I Expected,4.3
B006N3I2SK,"Finally, a reason to keep the Keurig!",4.4523809523809526
B006N3I32K,Only 3 different flavors,4.384615384615385
B006N3I3I4,Now THIS is coffee!,4.561797752808989
B006N3I3Q6,Excellent Coffee,4.456521739130435
B006N3I492,A superior coffee,4.153846153846154
B006N3I4HY,"A dark, bold roast that is a welcome start to the day",4.357142857142857
B006N3I4P6,"Great coffee, bad price",4.1
B006N3I56E,My favorite kcup so far,3.727272727272727
B006N3I5N2,Simply the best at the best price!,4.642857142857143
B006N3I5XW,Excellent cup of coffee,4.909090909090909
B006N3I69A,RIP-OFF!  NOT K-CUPS AT ALL!  INSTANT COFFEE,1.3435114503816794
B006N3I79Y,Tully's Decaf ROCKS!,4.409836065573771
B006N3I7JO,One of the top two brands of Decaf K-Cups,3.727272727272727
B006N3I7S0,"Good dark, rich coffee for breakfast time",4.534883720930233
B006N3I84I,"This is ""the one""",4.3931623931623935
B006N3I8FC,Excellent,4.133333333333334
B006N3I8PC,"the most ""straightforward"" of the Earl Grey K-Cup varieties",4.238095238095238
B006N3I99C,USE THE CUPS MORE THAN ONCE!!! EXTRA VALUE!,4.151515151515151
B006N3I9OC,Love it,4.363636363636363
B006N3IA1O,Excellent Tea!,4.666666666666667
B006N3IAGE,Also has medicinal purposes,4.2
B006N3IE6A,Solid Medium Roast Coffee with Just a Hint of Bold. Good Flavor. Not Acidic.,3.934065934065934
B006N3IG4K,Solid Medium Roast Coffee with Just a Hint of Bold. Good Flavor. Not Acidic.,3.934065934065934
B006NGE0PG,Horrible,3.5714285714285716
B006NGE15U,Horrible,3.5714285714285716
B006NGE1G4,Horrible,3.5714285714285716
B006NKKR4A,ROHS packaging & food safety,3.642857142857143
B006NSO5TA,"Warning: Reviews do not reflect actual product (Feb 19, 2012)",3.8181818181818183
B006O9WAHW,"Omaha cheesecake sampler/ Teresa, ny",4.909090909090909
B006OQLA44,AWESOME!!!,4.631578947368421
B006P0QXMI,This stuff is FABULOUS.,4.833333333333333
B006P7E5ZI,EGCG content,4.3478260869565215
B006PKELFY,Poor experience with seller,4.1
B006Q7YFLQ,Compare!,3.9514563106796117
B006Q7YG24,Compare!,3.9514563106796117
B006Q7YG2O,Compare!,3.9514563106796117
B006Q7YG56,Compare!,3.9514563106796117
B006Q820X0,Spectacular Brewing Failures but much less frequent (caffeinated only),3.0992063492063493
B006QB9B1Q,Great plants!,4.733333333333333
B006QG53Z4,Sordough's sour price tag,4.2
B006QQ2P3M,this stuff is AWESOME!!!,3.8
B006R20KR8,Good,4.818181818181818
B006RODC1M,Wonderful Plant,4.666666666666667
B006SXN8VQ,Best non-whey non-soy alternative,3.923076923076923
B006U1XCAI,Gumballs,3.4782608695652173
B006UM6D94,Cheaper at the Coop,4.7
B006V79HT6,Refreshing,4.666666666666667
B006V79I4U,Refreshing,4.666666666666667
B006VC0ZYM,Amazons price is cheaper than anywhere around here,4.433333333333334
B006VJ9KX2,Very good hot sauce...!,4.0
B006VRQLWM,So close to perfect...,4.466666666666667
